==21021== NVPROF is profiling process 21021, command: ./automata-cuda sandsim
==21021== Profiling application: ./automata-cuda sandsim
==21021== Profiling result:
   Start  Duration  Name
62.3645s  7.9710us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1655])
62.3646s  97.715ms  cudaMemcpyAsync
62.4810s  42.355us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1657])
62.4811s  7.7340us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1658])
62.4811s  97.216ms  cudaMemcpyAsync
62.5970s  41.886us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1660])
62.5970s  6.8140us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1661])
62.5971s  97.358ms  cudaMemcpyAsync
62.7131s  43.451us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1663])
62.7132s  10.382us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1664])
62.7132s  97.754ms  cudaMemcpyAsync
62.8297s  37.420us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1666])
62.8297s  7.1610us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1667])
62.8297s  97.536ms  cudaMemcpyAsync
62.9462s  46.445us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1669])
62.9463s  6.7980us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1670])
62.9463s  97.589ms  cudaMemcpyAsync
63.0625s  42.754us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1672])
63.0626s  7.3630us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1673])
63.0626s  97.687ms  cudaMemcpyAsync
63.1790s  37.146us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1675])
63.1790s  6.2010us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1676])
63.1790s  96.760ms  cudaMemcpyAsync
63.2945s  69.974us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1678])
63.2946s  6.8800us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1679])
63.2946s  95.628ms  cudaMemcpyAsync
63.4089s  48.340us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1681])
63.4090s  6.9600us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1682])
63.4090s  95.973ms  cudaMemcpyAsync
63.5237s  40.611us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1684])
63.5237s  7.7280us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1685])
63.5237s  95.465ms  cudaMemcpyAsync
63.6378s  40.783us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1687])
63.6378s  6.8640us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1688])
63.6378s  96.737ms  cudaMemcpyAsync
63.7532s  44.024us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1690])
63.7532s  6.6220us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1691])
63.7532s  96.706ms  cudaMemcpyAsync
63.8686s  42.991us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1693])
63.8686s  7.3160us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1694])
63.8686s  96.945ms  cudaMemcpyAsync
63.9842s  44.211us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1696])
63.9842s  6.6420us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1697])
63.9843s  96.793ms  cudaMemcpyAsync
64.0996s  44.579us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1699])
64.0996s  7.1310us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1700])
64.0996s  97.910ms  cudaMemcpyAsync
64.2162s  40.355us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1702])
64.2162s  6.9570us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1703])
64.2162s  97.089ms  cudaMemcpyAsync
64.3312s  38.653us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1705])
64.3312s  7.0810us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1706])
64.3313s  97.226ms  cudaMemcpyAsync
64.4467s  36.341us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1708])
64.4468s  6.5620us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1709])
64.4468s  97.337ms  cudaMemcpyAsync
64.5623s  42.395us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1711])
64.5624s  6.7630us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1712])
64.5624s  97.485ms  cudaMemcpyAsync
64.6783s  50.381us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1714])
64.6784s  7.4300us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1715])
64.6784s  96.609ms  cudaMemcpyAsync
64.7934s  39.381us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1717])
64.7935s  7.0960us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1718])
64.7935s  95.718ms  cudaMemcpyAsync
64.9079s  39.186us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1720])
64.9079s  6.9720us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1721])
64.9079s  95.821ms  cudaMemcpyAsync
65.0226s  40.227us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1723])
65.0226s  6.8830us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1724])
65.0226s  96.953ms  cudaMemcpyAsync
65.1381s  38.505us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1726])
65.1381s  6.7400us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1727])
65.1381s  96.683ms  cudaMemcpyAsync
65.2532s  43.922us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1729])
65.2532s  7.2950us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1730])
65.2532s  96.092ms  cudaMemcpyAsync
65.3678s  44.731us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1732])
65.3679s  7.0830us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1733])
65.3679s  96.378ms  cudaMemcpyAsync
65.4828s  44.075us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1735])
65.4828s  7.1680us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1736])
65.4828s  97.346ms  cudaMemcpyAsync
65.5987s  43.341us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1738])
65.5987s  7.9420us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1739])
65.5987s  97.145ms  cudaMemcpyAsync
65.7144s  41.307us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1741])
65.7144s  6.4800us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1742])
65.7145s  97.468ms  cudaMemcpyAsync
65.8306s  44.063us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1744])
65.8306s  7.1150us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1745])
65.8307s  97.408ms  cudaMemcpyAsync
65.9464s  38.003us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1747])
65.9464s  6.8380us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1748])
65.9465s  97.093ms  cudaMemcpyAsync
66.0621s  43.217us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1750])
66.0621s  8.3430us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1751])
66.0622s  97.361ms  cudaMemcpyAsync
66.1780s  36.857us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1753])
66.1780s  6.3660us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1754])
66.1780s  95.923ms  cudaMemcpyAsync
66.2925s  38.769us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1756])
66.2925s  6.6210us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1757])
66.2925s  95.601ms  cudaMemcpyAsync
66.4065s  44.114us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1759])
66.4066s  6.7290us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1760])
66.4066s  97.003ms  cudaMemcpyAsync
66.5220s  43.610us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1762])
66.5221s  6.6580us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1763])
66.5221s  96.641ms  cudaMemcpyAsync
66.6370s  42.633us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1765])
66.6371s  7.0010us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1766])
66.6371s  96.769ms  cudaMemcpyAsync
66.7522s  41.908us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1768])
66.7522s  7.1960us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1769])
66.7522s  96.684ms  cudaMemcpyAsync
66.8673s  45.582us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1771])
66.8674s  6.9740us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1772])
66.8674s  96.286ms  cudaMemcpyAsync
66.9821s  48.957us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1774])
66.9821s  6.9680us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1775])
66.9821s  97.237ms  cudaMemcpyAsync
67.0977s  44.430us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1777])
67.0977s  7.3220us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1778])
67.0977s  97.538ms  cudaMemcpyAsync
67.2136s  43.303us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1780])
67.2136s  7.5460us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1781])
67.2136s  97.164ms  cudaMemcpyAsync
67.3285s  43.344us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1783])
67.3286s  6.9910us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1784])
67.3286s  98.063ms  cudaMemcpyAsync
67.4447s  43.911us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1786])
67.4448s  7.9610us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1787])
67.4448s  97.725ms  cudaMemcpyAsync
67.5607s  38.930us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1789])
67.5608s  6.6140us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1790])
67.5608s  95.757ms  cudaMemcpyAsync
67.6747s  52.794us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1792])
67.6747s  7.0500us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1793])
67.6747s  95.896ms  cudaMemcpyAsync
67.7888s  41.873us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1795])
67.7889s  6.7210us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1796])
67.7889s  95.619ms  cudaMemcpyAsync
67.9028s  36.999us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1798])
67.9028s  6.8050us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1799])
67.9028s  96.665ms  cudaMemcpyAsync
68.0176s  43.760us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1801])
68.0176s  6.6300us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1802])
68.0176s  96.275ms  cudaMemcpyAsync
68.1321s  41.129us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1804])
68.1321s  6.9010us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1805])
68.1321s  96.421ms  cudaMemcpyAsync
68.2467s  38.757us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1807])
68.2467s  6.8700us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1808])
68.2467s  97.346ms  cudaMemcpyAsync
68.3622s  40.144us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1810])
68.3622s  6.8340us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1811])
68.3623s  96.953ms  cudaMemcpyAsync
68.4773s  40.625us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1813])
68.4774s  7.5970us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1814])
68.4774s  97.508ms  cudaMemcpyAsync
68.5931s  53.334us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1816])
68.5931s  6.9110us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1817])
68.5931s  95.722ms  cudaMemcpyAsync
68.7070s  47.803us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1819])
68.7071s  7.9250us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1820])
68.7071s  95.982ms  cudaMemcpyAsync
68.8216s  45.666us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1822])
68.8216s  8.5830us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1823])
68.8216s  97.048ms  cudaMemcpyAsync
68.9373s  39.390us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1825])
68.9373s  6.8270us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1826])
68.9373s  101.74ms  cudaMemcpyAsync
69.0575s  38.700us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1828])
69.0575s  6.9360us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1829])
69.0575s  95.813ms  cudaMemcpyAsync
69.1715s  38.025us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1831])
69.1716s  6.4060us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1832])
69.1716s  95.263ms  cudaMemcpyAsync
69.2851s  44.934us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1834])
69.2851s  7.1080us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1835])
69.2851s  96.227ms  cudaMemcpyAsync
69.3995s  35.607us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1837])
69.3995s  6.3740us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1838])
69.3995s  96.172ms  cudaMemcpyAsync
69.5138s  44.421us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1840])
69.5138s  13.143us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1841])
69.5138s  96.932ms  cudaMemcpyAsync
69.6287s  39.537us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1843])
69.6288s  6.5970us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1844])
69.6288s  97.463ms  cudaMemcpyAsync
69.7443s  43.570us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1846])
69.7444s  6.9970us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1847])
69.7444s  97.247ms  cudaMemcpyAsync
69.8600s  42.820us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1849])
69.8600s  6.9220us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1850])
69.8600s  95.671ms  cudaMemcpyAsync
69.9741s  54.871us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1852])
69.9741s  7.5800us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1853])
69.9741s  95.736ms  cudaMemcpyAsync
70.0883s  54.117us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1855])
70.0883s  7.4930us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1856])
70.0883s  95.367ms  cudaMemcpyAsync
70.2018s  42.339us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1858])
70.2019s  7.9860us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1859])
70.2019s  96.305ms  cudaMemcpyAsync
70.3165s  42.416us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1861])
70.3165s  6.6590us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1862])
70.3165s  96.579ms  cudaMemcpyAsync
70.4312s  39.657us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1864])
70.4312s  7.2070us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1865])
70.4312s  96.183ms  cudaMemcpyAsync
70.5453s  38.226us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1867])
70.5454s  6.7530us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1868])
70.5454s  97.478ms  cudaMemcpyAsync
70.6607s  42.167us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1870])
70.6608s  11.958us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1871])
70.6608s  97.493ms  cudaMemcpyAsync
70.7764s  52.062us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1873])
70.7765s  6.9200us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1874])
70.7765s  95.878ms  cudaMemcpyAsync
70.8904s  49.073us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1876])
70.8905s  6.7750us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1877])
70.8905s  95.498ms  cudaMemcpyAsync
71.0041s  52.648us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1879])
71.0041s  7.3720us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1880])
71.0041s  95.482ms  cudaMemcpyAsync
71.1177s  45.087us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1882])
71.1177s  7.7830us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1883])
71.1177s  96.046ms  cudaMemcpyAsync
71.2319s  36.723us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1885])
71.2319s  6.7420us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1886])
71.2320s  96.446ms  cudaMemcpyAsync
71.3623s  59.338us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1888])
71.3623s  13.547us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1889])
71.3623s  95.840ms  cudaMemcpyAsync
71.4919s  59.195us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1891])
71.4920s  13.998us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1892])
71.4920s  96.010ms  cudaMemcpyAsync
71.6218s  56.185us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1894])
71.6218s  13.872us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1895])
71.6218s  96.079ms  cudaMemcpyAsync
71.7520s  58.428us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1897])
71.7520s  13.936us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1898])
71.7521s  96.515ms  cudaMemcpyAsync
71.8823s  61.724us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1900])
71.8823s  12.502us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1901])
71.8823s  95.614ms  cudaMemcpyAsync
72.0117s  61.793us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1903])
72.0117s  12.225us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1904])
72.0117s  95.476ms  cudaMemcpyAsync
72.1409s  58.542us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1906])
72.1409s  12.822us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1907])
72.1409s  95.781ms  cudaMemcpyAsync
72.2703s  59.491us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1909])
72.2703s  11.983us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1910])
72.2703s  95.709ms  cudaMemcpyAsync
72.3826s  36.500us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1912])
72.3826s  6.2080us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1913])
72.3826s  96.904ms  cudaMemcpyAsync
72.4970s  39.660us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1915])
72.4971s  7.3560us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1916])
72.4971s  96.165ms  cudaMemcpyAsync
72.6110s  38.162us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1918])
72.6110s  6.9450us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1919])
72.6110s  97.500ms  cudaMemcpyAsync
72.7262s  43.950us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1921])
72.7262s  7.1580us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1922])
72.7262s  96.972ms  cudaMemcpyAsync
72.8414s  46.238us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1924])
72.8415s  7.4050us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1925])
72.8415s  96.125ms  cudaMemcpyAsync
72.9556s  68.014us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1927])
72.9556s  17.403us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [1928])
72.9556s  96.280ms  cudaMemcpyAsync
73.0697s  44.127us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [1930])
